season,round,circuitId,driverId,constructorId,grid,qual_position,podium
2024,22,vegas,gasly,alpine,3,3.0,0
2024,23,losail,max_verstappen,red_bull,2,1.0,1
2024,23,losail,leclerc,ferrari,5,5.0,1
2024,23,losail,piastri,mclaren,4,4.0,1
2024,23,losail,russell,mercedes,1,2.0,0
2024,23,losail,gasly,alpine,11,11.0,0
2024,23,losail,sainz,ferrari,7,7.0,0
2024,23,losail,alonso,aston_martin,8,8.0,0
2024,23,losail,zhou,sauber,12,12.0,0
2024,23,losail,kevin_magnussen,haas,10,10.0,0
2024,23,losail,norris,mclaren,3,3.0,0
2024,23,losail,bottas,sauber,13,13.0,0
2024,23,losail,hamilton,mercedes,6,6.0,0
2024,23,losail,tsunoda,rb,14,14.0,0
2024,23,losail,lawson,rb,17,17.0,0
2024,23,losail,albon,williams,16,16.0,0
2024,23,losail,hulkenberg,haas,18,18.0,0
2024,23,losail,perez,red_bull,9,9.0,0
2024,23,losail,stroll,aston_martin,15,15.0,0
2024,23,losail,colapinto,williams,19,19.0,0
2024,23,losail,ocon,alpine,20,20.0,0
2024,24,yas_marina,norris,mclaren,1,1.0,1
2024,24,yas_marina,sainz,ferrari,3,3.0,1
2024,24,yas_marina,leclerc,ferrari,19,14.0,1
2024,24,yas_marina,hamilton,mercedes,16,18.0,0
2024,24,yas_marina,russell,mercedes,6,7.0,0
2024,24,yas_marina,max_verstappen,red_bull,4,5.0,0
2024,24,yas_marina,gasly,alpine,5,6.0,0
2024,24,yas_marina,hulkenberg,haas,7,4.0,0
2024,24,yas_marina,alonso,aston_martin,8,8.0,0
2024,24,yas_marina,piastri,mclaren,2,2.0,0
2024,24,yas_marina,albon,williams,18,16.0,0
2024,24,yas_marina,tsunoda,rb,11,11.0,0
2024,24,yas_marina,zhou,sauber,15,17.0,0
2024,24,yas_marina,stroll,aston_martin,13,13.0,0
2024,24,yas_marina,doohan,alpine,17,20.0,0
2024,24,yas_marina,kevin_magnussen,haas,14,15.0,0
2024,24,yas_marina,lawson,rb,12,12.0,0
2024,24,yas_marina,bottas,sauber,9,9.0,0
2024,24,yas_marina,colapinto,williams,20,19.0,0
2024,24,yas_marina,perez,red_bull,10,10.0,0
2025,1,albert_park,norris,mclaren,1,1.0,1
2025,1,albert_park,max_verstappen,red_bull,3,3.0,1
2025,1,albert_park,russell,mercedes,4,4.0,1
2025,1,albert_park,antonelli,mercedes,16,16.0,0
2025,1,albert_park,albon,williams,6,6.0,0
2025,1,albert_park,stroll,aston_martin,13,13.0,0
2025,1,albert_park,hulkenberg,sauber,17,17.0,0
2025,1,albert_park,leclerc,ferrari,7,7.0,0
2025,1,albert_park,piastri,mclaren,2,2.0,0
2025,1,albert_park,hamilton,ferrari,8,8.0,0
2025,1,albert_park,gasly,alpine,9,9.0,0
2025,1,albert_park,tsunoda,rb,5,5.0,0
2025,1,albert_park,ocon,haas,19,19.0,0
2025,1,albert_park,bearman,haas,20,20.0,0
2025,1,albert_park,lawson,red_bull,18,18.0,0
2025,1,albert_park,bortoleto,sauber,15,15.0,0
2025,1,albert_park,alonso,aston_martin,12,12.0,0
2025,1,albert_park,sainz,williams,10,10.0,0
2025,1,albert_park,doohan,alpine,14,14.0,0
2025,1,albert_park,hadjar,rb,11,11.0,0
2025,2,shanghai,piastri,mclaren,1,1.0,1
2025,2,shanghai,norris,mclaren,3,3.0,1
2025,2,shanghai,russell,mercedes,2,2.0,1
2025,2,shanghai,max_verstappen,red_bull,4,4.0,0
2025,2,shanghai,ocon,haas,11,11.0,0
2025,2,shanghai,antonelli,mercedes,8,8.0,0
2025,2,shanghai,albon,williams,10,10.0,0
2025,2,shanghai,bearman,haas,17,17.0,0
2025,2,shanghai,stroll,aston_martin,14,14.0,0
2025,2,shanghai,sainz,williams,15,15.0,0
2025,2,shanghai,hadjar,rb,7,7.0,0
2025,2,shanghai,lawson,red_bull,20,20.0,0
2025,2,shanghai,doohan,alpine,18,18.0,0
2025,2,shanghai,bortoleto,sauber,19,19.0,0
2025,2,shanghai,hulkenberg,sauber,12,12.0,0
2025,2,shanghai,tsunoda,rb,9,9.0,0
2025,2,shanghai,alonso,aston_martin,13,13.0,0
2025,2,shanghai,leclerc,ferrari,6,6.0,0
2025,2,shanghai,hamilton,ferrari,5,5.0,0
2025,2,shanghai,gasly,alpine,16,16.0,0
2025,3,suzuka,max_verstappen,red_bull,1,1.0,1
2025,3,suzuka,norris,mclaren,2,2.0,1
2025,3,suzuka,piastri,mclaren,3,3.0,1
2025,3,suzuka,leclerc,ferrari,4,4.0,0
2025,3,suzuka,russell,mercedes,5,5.0,0
2025,3,suzuka,antonelli,mercedes,6,6.0,0
2025,3,suzuka,hamilton,ferrari,8,8.0,0
2025,3,suzuka,hadjar,rb,7,7.0,0
2025,3,suzuka,albon,williams,9,9.0,0
2025,3,suzuka,bearman,haas,10,10.0,0
2025,3,suzuka,alonso,aston_martin,12,13.0,0
2025,3,suzuka,tsunoda,red_bull,14,15.0,0
2025,3,suzuka,gasly,alpine,11,11.0,0
2025,3,suzuka,sainz,williams,15,12.0,0
2025,3,suzuka,doohan,alpine,19,19.0,0
2025,3,suzuka,hulkenberg,sauber,16,16.0,0
2025,3,suzuka,lawson,rb,13,14.0,0
2025,3,suzuka,ocon,haas,18,18.0,0
2025,3,suzuka,bortoleto,sauber,17,17.0,0
2025,3,suzuka,stroll,aston_martin,20,20.0,0
2025,4,bahrain,piastri,mclaren,1,1.0,1
2025,4,bahrain,russell,mercedes,3,2.0,1
2025,4,bahrain,norris,mclaren,6,6.0,1
2025,4,bahrain,leclerc,ferrari,2,3.0,0
2025,4,bahrain,hamilton,ferrari,9,9.0,0
2025,4,bahrain,max_verstappen,red_bull,7,7.0,0
2025,4,bahrain,gasly,alpine,4,5.0,0
2025,4,bahrain,ocon,haas,14,14.0,0
2025,4,bahrain,tsunoda,red_bull,10,10.0,0
2025,4,bahrain,bearman,haas,20,20.0,0
2025,4,bahrain,antonelli,mercedes,5,4.0,0
2025,4,bahrain,albon,williams,15,15.0,0
2025,4,bahrain,hadjar,rb,12,12.0,0
2025,4,bahrain,doohan,alpine,11,11.0,0
2025,4,bahrain,alonso,aston_martin,13,13.0,0
2025,4,bahrain,lawson,rb,17,17.0,0
2025,4,bahrain,stroll,aston_martin,19,19.0,0
2025,4,bahrain,bortoleto,sauber,18,18.0,0
2025,4,bahrain,sainz,williams,8,8.0,0
2025,4,bahrain,hulkenberg,sauber,16,16.0,0
2025,5,jeddah,piastri,mclaren,2,2.0,1
2025,5,jeddah,max_verstappen,red_bull,1,1.0,1
2025,5,jeddah,leclerc,ferrari,4,4.0,1
2025,5,jeddah,norris,mclaren,10,10.0,0
2025,5,jeddah,russell,mercedes,3,3.0,0
2025,5,jeddah,antonelli,mercedes,5,5.0,0
2025,5,jeddah,hamilton,ferrari,7,7.0,0
2025,5,jeddah,sainz,williams,6,6.0,0
2025,5,jeddah,albon,williams,11,11.0,0
2025,5,jeddah,hadjar,rb,14,14.0,0
2025,5,jeddah,alonso,aston_martin,13,13.0,0
2025,5,jeddah,lawson,rb,12,12.0,0
2025,5,jeddah,bearman,haas,15,15.0,0
2025,5,jeddah,ocon,haas,19,19.0,0
2025,5,jeddah,hulkenberg,sauber,18,18.0,0
2025,5,jeddah,stroll,aston_martin,16,16.0,0
2025,5,jeddah,doohan,alpine,17,17.0,0
2025,5,jeddah,bortoleto,sauber,20,20.0,0
2025,5,jeddah,tsunoda,red_bull,8,8.0,0
2025,5,jeddah,gasly,alpine,9,9.0,0
2025,6,miami,piastri,mclaren,4,4.0,1
2025,6,miami,norris,mclaren,2,2.0,1
2025,6,miami,russell,mercedes,5,5.0,1
2025,6,miami,max_verstappen,red_bull,1,1.0,0
2025,6,miami,albon,williams,7,7.0,0
2025,6,miami,antonelli,mercedes,3,3.0,0
2025,6,miami,leclerc,ferrari,8,8.0,0
2025,6,miami,hamilton,ferrari,12,12.0,0
2025,6,miami,sainz,williams,6,6.0,0
2025,6,miami,tsunoda,red_bull,10,10.0,0
2025,6,miami,hadjar,rb,11,11.0,0
2025,6,miami,ocon,haas,9,9.0,0
2025,6,miami,gasly,alpine,20,18.0,0
2025,6,miami,hulkenberg,sauber,16,16.0,0
2025,6,miami,alonso,aston_martin,17,17.0,0
2025,6,miami,stroll,aston_martin,18,19.0,0
2025,6,miami,lawson,rb,15,15.0,0
2025,6,miami,bortoleto,sauber,13,13.0,0
2025,6,miami,bearman,haas,19,20.0,0
2025,6,miami,doohan,alpine,14,14.0,0
2025,7,imola,max_verstappen,red_bull,2,2.0,1
2025,7,imola,norris,mclaren,4,4.0,1
2025,7,imola,piastri,mclaren,1,1.0,1
2025,7,imola,hamilton,ferrari,12,12.0,0
2025,7,imola,albon,williams,7,7.0,0
2025,7,imola,leclerc,ferrari,11,11.0,0
2025,7,imola,russell,mercedes,3,3.0,0
2025,7,imola,sainz,williams,6,6.0,0
2025,7,imola,hadjar,rb,9,9.0,0
2025,7,imola,tsunoda,red_bull,20,20.0,0
2025,7,imola,alonso,aston_martin,5,5.0,0
2025,7,imola,hulkenberg,sauber,17,17.0,0
2025,7,imola,gasly,alpine,10,10.0,0
2025,7,imola,lawson,rb,15,16.0,0
2025,7,imola,stroll,aston_martin,8,8.0,0
2025,7,imola,colapinto,alpine,16,15.0,0
2025,7,imola,bearman,haas,19,19.0,0
2025,7,imola,bortoleto,sauber,14,14.0,0
2025,7,imola,antonelli,mercedes,13,13.0,0
2025,7,imola,ocon,haas,18,18.0,0
2025,8,monaco,norris,mclaren,1,1.0,1
2025,8,monaco,leclerc,ferrari,2,2.0,1
2025,8,monaco,piastri,mclaren,3,3.0,1
2025,8,monaco,max_verstappen,red_bull,4,5.0,0
2025,8,monaco,hamilton,ferrari,7,4.0,0
2025,8,monaco,hadjar,rb,5,6.0,0
2025,8,monaco,ocon,haas,8,8.0,0
2025,8,monaco,lawson,rb,9,9.0,0
2025,8,monaco,albon,williams,10,10.0,0
2025,8,monaco,sainz,williams,11,11.0,0
2025,8,monaco,russell,mercedes,14,14.0,0
2025,8,monaco,bearman,haas,20,17.0,0
2025,8,monaco,colapinto,alpine,18,20.0,0
2025,8,monaco,bortoleto,sauber,16,16.0,0
2025,8,monaco,stroll,aston_martin,19,19.0,0
2025,8,monaco,hulkenberg,sauber,13,13.0,0
2025,8,monaco,tsunoda,red_bull,12,12.0,0
2025,8,monaco,antonelli,mercedes,15,15.0,0
2025,8,monaco,alonso,aston_martin,6,7.0,0
2025,8,monaco,gasly,alpine,17,18.0,0
2025,9,catalunya,piastri,mclaren,1,1.0,1
2025,9,catalunya,norris,mclaren,2,2.0,1
2025,9,catalunya,leclerc,ferrari,7,7.0,1
2025,9,catalunya,russell,mercedes,4,4.0,0
2025,9,catalunya,hulkenberg,sauber,15,16.0,0
2025,9,catalunya,hamilton,ferrari,5,5.0,0
2025,9,catalunya,hadjar,rb,9,9.0,0
2025,9,catalunya,gasly,alpine,8,8.0,0
2025,9,catalunya,alonso,aston_martin,10,10.0,0
2025,9,catalunya,max_verstappen,red_bull,3,3.0,0
2025,9,catalunya,lawson,rb,13,13.0,0
2025,9,catalunya,bortoleto,sauber,12,12.0,0
2025,9,catalunya,tsunoda,red_bull,19,20.0,0
2025,9,catalunya,sainz,williams,17,18.0,0
2025,9,catalunya,colapinto,alpine,18,19.0,0
2025,9,catalunya,ocon,haas,16,17.0,0
2025,9,catalunya,bearman,haas,14,15.0,0
2025,9,catalunya,antonelli,mercedes,6,6.0,0
2025,9,catalunya,albon,williams,11,11.0,0
2025,10,villeneuve,russell,mercedes,1,1.0,1
2025,10,villeneuve,max_verstappen,red_bull,2,2.0,1
2025,10,villeneuve,antonelli,mercedes,4,4.0,1
2025,10,villeneuve,piastri,mclaren,3,3.0,0
2025,10,villeneuve,leclerc,ferrari,8,8.0,0
2025,10,villeneuve,hamilton,ferrari,5,5.0,0
2025,10,villeneuve,alonso,aston_martin,6,6.0,0
2025,10,villeneuve,hulkenberg,sauber,11,13.0,0
2025,10,villeneuve,ocon,haas,14,15.0,0
2025,10,villeneuve,sainz,williams,16,17.0,0
2025,10,villeneuve,bearman,haas,13,14.0,0
2025,10,villeneuve,tsunoda,red_bull,18,11.0,0
2025,10,villeneuve,colapinto,alpine,10,12.0,0
2025,10,villeneuve,bortoleto,sauber,15,16.0,0
2025,10,villeneuve,gasly,alpine,20,20.0,0
2025,10,villeneuve,hadjar,rb,12,9.0,0
2025,10,villeneuve,stroll,aston_martin,17,18.0,0
2025,10,villeneuve,norris,mclaren,7,7.0,0
2025,10,villeneuve,lawson,rb,19,19.0,0
2025,10,villeneuve,albon,williams,9,10.0,0
2025,11,red_bull_ring,norris,mclaren,1,1.0,1
2025,11,red_bull_ring,piastri,mclaren,3,3.0,1
2025,11,red_bull_ring,leclerc,ferrari,2,2.0,1
2025,11,red_bull_ring,hamilton,ferrari,4,4.0,0
2025,11,red_bull_ring,russell,mercedes,5,5.0,0
2025,11,red_bull_ring,lawson,rb,6,6.0,0
2025,11,red_bull_ring,alonso,aston_martin,11,11.0,0
2025,11,red_bull_ring,bortoleto,sauber,8,8.0,0
2025,11,red_bull_ring,hulkenberg,sauber,20,20.0,0
2025,11,red_bull_ring,ocon,haas,17,17.0,0
2025,11,red_bull_ring,bearman,haas,15,15.0,0
2025,11,red_bull_ring,hadjar,rb,13,13.0,0
2025,11,red_bull_ring,gasly,alpine,10,10.0,0
2025,11,red_bull_ring,stroll,aston_martin,16,16.0,0
2025,11,red_bull_ring,colapinto,alpine,14,14.0,0
2025,11,red_bull_ring,tsunoda,red_bull,18,18.0,0
2025,11,red_bull_ring,albon,williams,12,12.0,0
2025,11,red_bull_ring,max_verstappen,red_bull,7,7.0,0
2025,11,red_bull_ring,antonelli,mercedes,9,9.0,0
2025,11,red_bull_ring,sainz,williams,19,19.0,0
2025,12,silverstone,norris,mclaren,3,3.0,1
2025,12,silverstone,piastri,mclaren,2,2.0,1
2025,12,silverstone,hulkenberg,sauber,19,19.0,1
2025,12,silverstone,hamilton,ferrari,5,5.0,0
2025,12,silverstone,max_verstappen,red_bull,1,1.0,0
2025,12,silverstone,gasly,alpine,8,10.0,0
2025,12,silverstone,stroll,aston_martin,17,18.0,0
2025,12,silverstone,albon,williams,13,14.0,0
2025,12,silverstone,alonso,aston_martin,7,9.0,0
2025,12,silverstone,russell,mercedes,4,4.0,0
2025,12,silverstone,bearman,haas,18,8.0,0
2025,12,silverstone,sainz,williams,9,11.0,0
2025,12,silverstone,ocon,haas,14,15.0,0
2025,12,silverstone,leclerc,ferrari,6,6.0,0
2025,12,silverstone,tsunoda,red_bull,11,12.0,0
2025,12,silverstone,antonelli,mercedes,10,7.0,0
2025,12,silverstone,hadjar,rb,12,13.0,0
2025,12,silverstone,bortoleto,sauber,16,17.0,0
2025,12,silverstone,lawson,rb,15,16.0,0
2025,12,silverstone,colapinto,alpine,20,20.0,0
2025,13,spa,piastri,mclaren,2,2.0,1
2025,13,spa,norris,mclaren,1,1.0,1
2025,13,spa,leclerc,ferrari,3,3.0,1
2025,13,spa,max_verstappen,red_bull,4,4.0,0
2025,13,spa,russell,mercedes,6,6.0,0
2025,13,spa,albon,williams,5,5.0,0
2025,13,spa,hamilton,ferrari,18,16.0,0
2025,13,spa,lawson,rb,9,9.0,0
2025,13,spa,bortoleto,sauber,10,10.0,0
2025,13,spa,gasly,alpine,13,13.0,0
2025,13,spa,bearman,haas,12,12.0,0
2025,13,spa,hulkenberg,sauber,14,14.0,0
2025,13,spa,tsunoda,red_bull,7,7.0,0
2025,13,spa,stroll,aston_martin,16,20.0,0
2025,13,spa,ocon,haas,11,11.0,0
2025,13,spa,antonelli,mercedes,19,18.0,0
2025,13,spa,alonso,aston_martin,20,19.0,0
2025,13,spa,sainz,williams,17,15.0,0
2025,13,spa,colapinto,alpine,15,17.0,0
2025,13,spa,hadjar,rb,8,8.0,0
2025,14,hungaroring,norris,mclaren,3,3.0,1
2025,14,hungaroring,piastri,mclaren,2,2.0,1
2025,14,hungaroring,russell,mercedes,4,4.0,1
2025,14,hungaroring,leclerc,ferrari,1,1.0,0
2025,14,hungaroring,alonso,aston_martin,5,5.0,0
2025,14,hungaroring,bortoleto,sauber,7,7.0,0
2025,14,hungaroring,stroll,aston_martin,6,6.0,0
2025,14,hungaroring,lawson,rb,9,9.0,0
2025,14,hungaroring,max_verstappen,red_bull,8,8.0,0
2025,14,hungaroring,antonelli,mercedes,15,15.0,0
2025,14,hungaroring,hadjar,rb,10,10.0,0
2025,14,hungaroring,hamilton,ferrari,12,12.0,0
2025,14,hungaroring,hulkenberg,sauber,18,19.0,0
2025,14,hungaroring,sainz,williams,13,13.0,0
2025,14,hungaroring,albon,williams,19,20.0,0
2025,14,hungaroring,ocon,haas,17,18.0,0
2025,14,hungaroring,tsunoda,red_bull,20,16.0,0
2025,14,hungaroring,colapinto,alpine,14,14.0,0
2025,14,hungaroring,gasly,alpine,16,17.0,0
2025,14,hungaroring,bearman,haas,11,11.0,0
2025,15,zandvoort,piastri,mclaren,1,1.0,1
2025,15,zandvoort,max_verstappen,red_bull,3,3.0,1
2025,15,zandvoort,hadjar,rb,4,4.0,1
2025,15,zandvoort,russell,mercedes,5,5.0,0
2025,15,zandvoort,albon,williams,15,15.0,0
2025,15,zandvoort,bearman,haas,20,19.0,0
2025,15,zandvoort,stroll,aston_martin,19,20.0,0
2025,15,zandvoort,alonso,aston_martin,10,10.0,0
2025,15,zandvoort,tsunoda,red_bull,12,12.0,0
2025,15,zandvoort,ocon,haas,18,18.0,0
2025,15,zandvoort,colapinto,alpine,16,16.0,0
2025,15,zandvoort,lawson,rb,8,8.0,0
2025,15,zandvoort,sainz,williams,9,9.0,0
2025,15,zandvoort,hulkenberg,sauber,17,17.0,0
2025,15,zandvoort,bortoleto,sauber,13,13.0,0
2025,15,zandvoort,antonelli,mercedes,11,11.0,0
2025,15,zandvoort,gasly,alpine,14,14.0,0
2025,15,zandvoort,norris,mclaren,2,2.0,0
2025,15,zandvoort,leclerc,ferrari,6,6.0,0
2025,15,zandvoort,hamilton,ferrari,7,7.0,0
2025,16,monza,max_verstappen,red_bull,1,1.0,1
2025,16,monza,norris,mclaren,2,2.0,1
2025,16,monza,piastri,mclaren,3,3.0,1
2025,16,monza,leclerc,ferrari,4,4.0,0
2025,16,monza,russell,mercedes,5,6.0,0
2025,16,monza,hamilton,ferrari,10,5.0,0
2025,16,monza,albon,williams,14,14.0,0
2025,16,monza,bortoleto,sauber,7,8.0,0
2025,16,monza,antonelli,mercedes,6,7.0,0
2025,16,monza,hadjar,rb,19,16.0,0
2025,16,monza,sainz,williams,13,13.0,0
2025,16,monza,bearman,haas,11,11.0,0
2025,16,monza,tsunoda,red_bull,9,10.0,0
2025,16,monza,lawson,rb,18,20.0,0
2025,16,monza,ocon,haas,15,15.0,0
2025,16,monza,gasly,alpine,20,19.0,0
2025,16,monza,colapinto,alpine,17,18.0,0
2025,16,monza,stroll,aston_martin,16,17.0,0
2025,16,monza,alonso,aston_martin,8,9.0,0
2025,16,monza,hulkenberg,sauber,12,12.0,0
2025,17,baku,max_verstappen,red_bull,1,1.0,1
2025,17,baku,russell,mercedes,5,5.0,1
2025,17,baku,sainz,williams,2,2.0,1
2025,17,baku,antonelli,mercedes,4,4.0,0
2025,17,baku,lawson,rb,3,3.0,0
2025,17,baku,tsunoda,red_bull,6,6.0,0
2025,17,baku,norris,mclaren,7,7.0,0
2025,17,baku,hamilton,ferrari,12,12.0,0
2025,17,baku,leclerc,ferrari,10,10.0,0
2025,17,baku,hadjar,rb,8,8.0,0
2025,17,baku,bortoleto,sauber,13,13.0,0
2025,17,baku,bearman,haas,15,15.0,0
2025,17,baku,albon,williams,19,19.0,0
2025,17,baku,ocon,haas,20,20.0,0
2025,17,baku,alonso,aston_martin,11,11.0,0
2025,17,baku,hulkenberg,sauber,17,17.0,0
2025,17,baku,stroll,aston_martin,14,14.0,0
2025,17,baku,gasly,alpine,18,18.0,0
2025,17,baku,colapinto,alpine,16,16.0,0
2025,17,baku,piastri,mclaren,9,9.0,0
2025,18,marina_bay,russell,mercedes,1,1.0,1
2025,18,marina_bay,max_verstappen,red_bull,2,2.0,1
2025,18,marina_bay,norris,mclaren,5,5.0,1
2025,18,marina_bay,piastri,mclaren,3,3.0,0
2025,18,marina_bay,antonelli,mercedes,4,4.0,0
2025,18,marina_bay,leclerc,ferrari,7,7.0,0
2025,18,marina_bay,alonso,aston_martin,10,10.0,0
2025,18,marina_bay,hamilton,ferrari,6,6.0,0
2025,18,marina_bay,bearman,haas,9,9.0,0
2025,18,marina_bay,sainz,williams,18,20.0,0
2025,18,marina_bay,hadjar,rb,8,8.0,0
2025,18,marina_bay,tsunoda,red_bull,13,13.0,0
2025,18,marina_bay,stroll,aston_martin,15,15.0,0
2025,18,marina_bay,albon,williams,20,19.0,0
2025,18,marina_bay,lawson,rb,12,12.0,0
2025,18,marina_bay,colapinto,alpine,16,16.0,0
2025,18,marina_bay,bortoleto,sauber,14,14.0,0
2025,18,marina_bay,ocon,haas,17,17.0,0
2025,18,marina_bay,gasly,alpine,19,18.0,0
2025,18,marina_bay,hulkenberg,sauber,11,11.0,0
2025,19,americas,max_verstappen,red_bull,1,1.0,1
2025,19,americas,norris,mclaren,2,2.0,1
2025,19,americas,leclerc,ferrari,3,3.0,1
2025,19,americas,hamilton,ferrari,5,5.0,0
2025,19,americas,piastri,mclaren,6,6.0,0
2025,19,americas,russell,mercedes,4,4.0,0
2025,19,americas,tsunoda,red_bull,13,13.0,0
2025,19,americas,hulkenberg,sauber,11,11.0,0
2025,19,americas,bearman,haas,8,8.0,0
2025,19,americas,alonso,aston_martin,10,10.0,0
2025,19,americas,lawson,rb,12,12.0,0
2025,19,americas,stroll,aston_martin,19,18.0,0
2025,19,americas,antonelli,mercedes,7,7.0,0
2025,19,americas,albon,williams,18,19.0,0
2025,19,americas,ocon,haas,17,17.0,0
2025,19,americas,hadjar,rb,20,20.0,0
2025,19,americas,colapinto,alpine,15,15.0,0
2025,19,americas,bortoleto,sauber,16,16.0,0
2025,19,americas,gasly,alpine,14,14.0,0
2025,19,americas,sainz,williams,9,9.0,0
2025,20,rodriguez,norris,mclaren,1,1.0,1
2025,20,rodriguez,leclerc,ferrari,2,2.0,1
2025,20,rodriguez,max_verstappen,red_bull,5,5.0,1
2025,20,rodriguez,bearman,haas,9,10.0,0
2025,20,rodriguez,piastri,mclaren,7,8.0,0
2025,20,rodriguez,antonelli,mercedes,6,6.0,0
2025,20,rodriguez,russell,mercedes,4,4.0,0
2025,20,rodriguez,hamilton,ferrari,3,3.0,0
2025,20,rodriguez,ocon,haas,11,12.0,0
2025,20,rodriguez,bortoleto,sauber,16,16.0,0
2025,20,rodriguez,tsunoda,red_bull,10,11.0,0
2025,20,rodriguez,albon,williams,17,17.0,0
2025,20,rodriguez,hadjar,rb,8,9.0,0
2025,20,rodriguez,stroll,aston_martin,19,19.0,0
2025,20,rodriguez,gasly,alpine,18,18.0,0
2025,20,rodriguez,colapinto,alpine,20,20.0,0
2025,20,rodriguez,sainz,williams,12,7.0,0
2025,20,rodriguez,alonso,aston_martin,14,14.0,0
2025,20,rodriguez,hulkenberg,sauber,13,13.0,0
2025,20,rodriguez,lawson,rb,15,15.0,0
2025,21,interlagos,norris,mclaren,1,1.0,1
2025,21,interlagos,antonelli,mercedes,2,2.0,1
2025,21,interlagos,max_verstappen,red_bull,19,16.0,1
2025,21,interlagos,russell,mercedes,6,6.0,0
2025,21,interlagos,piastri,mclaren,4,4.0,0
2025,21,interlagos,bearman,haas,8,8.0,0
2025,21,interlagos,lawson,rb,7,7.0,0
2025,21,interlagos,hadjar,rb,5,5.0,0
2025,21,interlagos,hulkenberg,sauber,10,10.0,0
2025,21,interlagos,gasly,alpine,9,9.0,0
2025,21,interlagos,albon,williams,12,12.0,0
2025,21,interlagos,ocon,haas,20,17.0,0
2025,21,interlagos,sainz,williams,15,15.0,0
2025,21,interlagos,alonso,aston_martin,11,11.0,0
2025,21,interlagos,colapinto,alpine,16,18.0,0
2025,21,interlagos,stroll,aston_martin,14,14.0,0
2025,21,interlagos,tsunoda,red_bull,17,19.0,0
2025,21,interlagos,hamilton,ferrari,13,13.0,0
2025,21,interlagos,leclerc,ferrari,3,3.0,0
2025,21,interlagos,bortoleto,sauber,18,18.0,0
2025,22,vegas,max_verstappen,red_bull,2,2.0,1
2025,22,vegas,russell,mercedes,4,4.0,1
2025,22,vegas,antonelli,mercedes,17,17.0,1
2025,22,vegas,leclerc,ferrari,9,9.0,0
2025,22,vegas,sainz,williams,3,3.0,0
2025,22,vegas,hadjar,rb,8,8.0,0
2025,22,vegas,hulkenberg,sauber,11,11.0,0
2025,22,vegas,hamilton,ferrari,19,20.0,0
2025,22,vegas,ocon,haas,13,13.0,0
2025,22,vegas,bearman,haas,14,14.0,0
2025,22,vegas,alonso,aston_martin,7,7.0,0
2025,22,vegas,tsunoda,red_bull,20,19.0,0
2025,22,vegas,gasly,alpine,10,10.0,0
2025,22,vegas,lawson,rb,6,6.0,0
2025,22,vegas,colapinto,alpine,15,15.0,0
2025,22,vegas,albon,williams,16,16.0,0
2025,22,vegas,bortoleto,sauber,18,18.0,0
2025,22,vegas,stroll,aston_martin,12,12.0,0
2025,22,vegas,norris,mclaren,1,1.0,0
2025,22,vegas,piastri,mclaren,5,5.0,0
2025,23,losail,max_verstappen,red_bull,3,3.0,1
2025,23,losail,piastri,mclaren,1,1.0,1
2025,23,losail,sainz,williams,7,7.0,1
2025,23,losail,norris,mclaren,2,2.0,0
2025,23,losail,antonelli,mercedes,5,5.0,0
2025,23,losail,russell,mercedes,4,4.0,0
2025,23,losail,alonso,aston_martin,8,8.0,0
2025,23,losail,leclerc,ferrari,10,10.0,0
2025,23,losail,lawson,rb,12,12.0,0
2025,23,losail,tsunoda,red_bull,15,16.0,0
2025,23,losail,albon,williams,14,15.0,0
2025,23,losail,hamilton,ferrari,17,18.0,0
2025,23,losail,bortoleto,sauber,19,14.0,0
2025,23,losail,colapinto,alpine,20,20.0,0
2025,23,losail,ocon,haas,16,17.0,0
2025,23,losail,gasly,alpine,9,9.0,0
2025,23,losail,stroll,aston_martin,18,19.0,0
2025,23,losail,hadjar,rb,6,6.0,0
2025,23,losail,bearman,haas,13,13.0,0
2025,23,losail,hulkenberg,sauber,11,11.0,0
2025,24,yas_marina,max_verstappen,red_bull,1,1.0,1
2025,24,yas_marina,piastri,mclaren,3,3.0,1
2025,24,yas_marina,norris,mclaren,2,2.0,1
2025,24,yas_marina,leclerc,ferrari,5,5.0,0
2025,24,yas_marina,russell,mercedes,4,4.0,0
2025,24,yas_marina,alonso,aston_martin,6,6.0,0
2025,24,yas_marina,ocon,haas,8,8.0,0
2025,24,yas_marina,hamilton,ferrari,16,16.0,0
2025,24,yas_marina,hulkenberg,sauber,18,18.0,0
2025,24,yas_marina,stroll,aston_martin,15,15.0,0
2025,24,yas_marina,bortoleto,sauber,7,7.0,0
2025,24,yas_marina,bearman,haas,11,11.0,0
2025,24,yas_marina,sainz,williams,12,12.0,0
2025,24,yas_marina,tsunoda,red_bull,10,10.0,0
2025,24,yas_marina,antonelli,mercedes,14,14.0,0
2025,24,yas_marina,albon,williams,17,17.0,0
2025,24,yas_marina,hadjar,rb,9,9.0,0
2025,24,yas_marina,lawson,rb,13,13.0,0
2025,24,yas_marina,gasly,alpine,19,19.0,0
2025,24,yas_marina,colapinto,alpine,20,20.0,0
